,Filename,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Predicted_Quality
2425,video19914.mp4__frame88.png,0.083,0.048,0.88,0.001,0,2.823
2426,video19917.mp4__frame110.png,0.88,0.07,0.062,0.0,0,1.206
2427,video19917.mp4__frame132.png,0.043,0.59,0.654,0.006,0,3.209
2428,video19917.mp4__frame154.png,0.172,0.067,0.853,0.0,0,2.865
2429,video19917.mp4__frame176.png,0.481,0.46,0.451,0.002,0,2.762
2430,video19917.mp4__frame22.png,0.83,0.241,0.074,0.0,0,1.5339999999999998
2431,video19917.mp4__frame44.png,0.768,0.309,0.171,0.0,0,1.899
2432,video19917.mp4__frame66.png,0.877,0.068,0.077,0.001,0,1.2479999999999998
2433,video19917.mp4__frame88.png,0.219,0.174,0.804,0.001,0,2.983
2434,video19931.mp4__frame110.png,0.004,0.004,0.134,0.568,0.619,5.781
2435,video19931.mp4__frame22.png,0.0,0.001,0.217,0.73,0.345,5.298
2436,video19931.mp4__frame44.png,0.0,0.001,0.016,0.868,0.165,4.3469999999999995
2437,video19931.mp4__frame66.png,0.026,0.004,0.014,0.236,0.841,5.225
2438,video19931.mp4__frame88.png,0.009,0.244,0.008,0.238,0.762,5.2829999999999995
2439,video19932.mp4__frame110.png,0.088,0.336,0.459,0.125,0.422,4.747
2440,video19932.mp4__frame22.png,0.102,0.085,0.738,0.138,0.234,4.208
2441,video19932.mp4__frame44.png,0.189,0.272,0.434,0.22,0.336,4.595000000000001
2442,video19932.mp4__frame66.png,0.486,0.241,0.121,0.336,0.256,3.955
2443,video19932.mp4__frame88.png,0.026,0.166,0.682,0.249,0.226,4.53
2444,video19933.mp4__frame110.png,0.0,0.076,0.812,0.272,0.023,3.7910000000000004
2445,video19933.mp4__frame132.png,0.071,0.859,0.143,0.007,0,2.246
2446,video19933.mp4__frame154.png,0.894,0.055,0.009,0.001,0.001,1.0399999999999998
2447,video19933.mp4__frame176.png,0.873,0.059,0.082,0.021,0.001,1.326
2448,video19933.mp4__frame22.png,0.855,0.034,0.186,0.009,0.002,1.5270000000000001
2449,video19933.mp4__frame44.png,0.059,0.335,0.078,0.744,0.065,4.264
2450,video19933.mp4__frame66.png,0.0,0.002,0.406,0.791,0.002,4.396
2451,video19933.mp4__frame88.png,0.001,0.115,0.195,0.832,0.001,4.149
2452,video19934.mp4__frame110.png,0.379,0.027,0.752,0.091,0.014,3.1229999999999998
2453,video19934.mp4__frame132.png,0.019,0.007,0.901,0.005,0.002,2.766
2454,video19934.mp4__frame154.png,0.49,0.413,0.486,0.002,0.001,2.787
2455,video19934.mp4__frame176.png,0.874,0.146,0.014,0.0,0,1.208
2456,video19934.mp4__frame22.png,0.334,0.748,0.17,0.01,0.012,2.44
2457,video19934.mp4__frame44.png,0.002,0.065,0.638,0.582,0.023,4.489000000000001
2458,video19934.mp4__frame66.png,0.003,0.024,0.066,0.888,0.004,3.821
2459,video19934.mp4__frame88.png,0.001,0.029,0.747,0.468,0.005,4.197000000000001
2460,video19935.mp4__frame110.png,0.0,0.0,0.011,0.905,0,3.653
2461,video19935.mp4__frame22.png,0.0,0.0,0.351,0.813,0.009,4.35
2462,video19935.mp4__frame44.png,0.0,0.0,0.184,0.867,0.003,4.034999999999999
2463,video19935.mp4__frame66.png,0.0,0.0,0.007,0.905,0.002,3.651
2464,video19935.mp4__frame88.png,0.0,0.004,0.257,0.843,0.011,4.2059999999999995
2465,video19936.mp4__frame110.png,0.852,0.209,0.023,0.006,0.005,1.388
2466,video19936.mp4__frame132.png,0.395,0.574,0.356,0.029,0.038,2.917
2467,video19936.mp4__frame154.png,0.001,0.254,0.22,0.768,0.01,4.2909999999999995
2468,video19936.mp4__frame176.png,0.0,0.004,0.015,0.903,0.003,3.68
2469,video19936.mp4__frame22.png,0.0,0.012,0.101,0.884,0.001,3.868
2470,video19936.mp4__frame44.png,0.0,0.134,0.31,0.781,0.006,4.352
2471,video19936.mp4__frame66.png,0.0,0.0,0.003,0.906,0.001,3.638
2472,video19936.mp4__frame88.png,0.0,0.001,0.227,0.74,0.317,5.228
2473,video19937.mp4__frame110.png,0.709,0.255,0.235,0.081,0.041,2.453
2474,video19937.mp4__frame132.png,0.569,0.597,0.091,0.054,0.029,2.3970000000000002
2475,video19937.mp4__frame154.png,0.751,0.155,0.293,0.054,0.022,2.266
2476,video19937.mp4__frame176.png,0.134,0.432,0.629,0.121,0.051,3.6239999999999997
2477,video19937.mp4__frame22.png,0.0,0.007,0.009,0.904,0.002,3.667
2478,video19937.mp4__frame44.png,0.001,0.145,0.04,0.865,0.009,3.916
2479,video19937.mp4__frame66.png,0.008,0.31,0.353,0.554,0.185,4.828
2480,video19937.mp4__frame88.png,0.858,0.159,0.047,0.01,0.007,1.392
2481,video19938.mp4__frame110.png,0.015,0.892,0.0,0.062,0,2.0469999999999997
2482,video19938.mp4__frame132.png,0.685,0.58,0.007,0.002,0,1.8739999999999999
2483,video19938.mp4__frame154.png,0.088,0.023,0.195,0.829,0.014,4.105
2484,video19938.mp4__frame176.png,0.66,0.057,0.236,0.383,0.017,3.099
2485,video19938.mp4__frame22.png,0.022,0.115,0.398,0.74,0.001,4.411
2486,video19938.mp4__frame44.png,0.0,0.0,0.046,0.898,0,3.73
2487,video19938.mp4__frame66.png,0.0,0.218,0.061,0.841,0.002,3.9929999999999994
2488,video19938.mp4__frame88.png,0.294,0.829,0.016,0.005,0.001,2.025
2489,video19939.mp4__frame110.png,0.0,0.0,0.004,0.905,0.004,3.652
2490,video19939.mp4__frame132.png,0.001,0.027,0.04,0.868,0.115,4.2219999999999995
2491,video19939.mp4__frame154.png,0.0,0.005,0.029,0.9,0.005,3.722
2492,video19939.mp4__frame176.png,0.887,0.09,0.008,0.001,0.001,1.0999999999999999
2493,video19939.mp4__frame22.png,0.0,0.038,0.428,0.733,0.079,4.686999999999999
2494,video19939.mp4__frame44.png,0.0,0.004,0.032,0.89,0.053,3.9290000000000003
2495,video19939.mp4__frame66.png,0.0,0.016,0.018,0.897,0.02,3.774
2496,video19939.mp4__frame88.png,0.0,0.0,0.0,0.907,0,3.628
2497,video19940.mp4__frame110.png,0.0,0.001,0.0,0.907,0.001,3.635
2498,video19940.mp4__frame132.png,0.0,0.002,0.173,0.764,0.316,5.159
2499,video19940.mp4__frame154.png,0.004,0.881,0.048,0.07,0.008,2.2300000000000004
2500,video19940.mp4__frame176.png,0.005,0.395,0.302,0.631,0.032,4.385
2501,video19940.mp4__frame22.png,0.0,0.001,0.0,0.907,0,3.63
2502,video19940.mp4__frame44.png,0.0,0.0,0.002,0.905,0.005,3.651
2503,video19940.mp4__frame66.png,0.0,0.002,0.0,0.904,0.012,3.68
2504,video19940.mp4__frame88.png,0.0,0.0,0.002,0.899,0.041,3.807
2505,video19941.mp4__frame110.png,0.0,0.02,0.013,0.892,0.044,3.867
2506,video19941.mp4__frame132.png,0.101,0.774,0.287,0.052,0.031,2.8729999999999998
2507,video19941.mp4__frame154.png,0.166,0.207,0.61,0.271,0.143,4.2090000000000005
2508,video19941.mp4__frame176.png,0.108,0.136,0.431,0.646,0.035,4.4319999999999995
2509,video19941.mp4__frame22.png,0.822,0.133,0.013,0.193,0.004,1.919
2510,video19941.mp4__frame44.png,0.439,0.656,0.005,0.241,0,2.73
2511,video19941.mp4__frame66.png,0.091,0.547,0.028,0.648,0.004,3.8810000000000002
2512,video19941.mp4__frame88.png,0.003,0.83,0.017,0.291,0.001,2.8829999999999996
2513,video19952.mp4__frame110.png,0.529,0.697,0.054,0.005,0,2.105
2514,video19952.mp4__frame132.png,0.285,0.46,0.614,0.004,0,3.063
2515,video19952.mp4__frame154.png,0.071,0.88,0.061,0.003,0,2.026
2516,video19952.mp4__frame176.png,0.002,0.018,0.903,0.0,0,2.747
2517,video19952.mp4__frame22.png,0.0,0.008,0.127,0.879,0,3.9130000000000003
2518,video19952.mp4__frame44.png,0.005,0.641,0.401,0.266,0.048,3.7940000000000005
2519,video19952.mp4__frame66.png,0.0,0.031,0.461,0.714,0.084,4.721
2520,video19952.mp4__frame88.png,0.003,0.472,0.736,0.052,0.001,3.3680000000000003
2521,video19953.mp4__frame110.png,0.25,0.145,0.803,0.0,0,2.9490000000000003
2522,video19953.mp4__frame132.png,0.077,0.083,0.874,0.0,0,2.8649999999999998
2523,video19953.mp4__frame154.png,0.001,0.062,0.895,0.002,0,2.818
2524,video19953.mp4__frame176.png,0.029,0.061,0.889,0.0,0,2.8179999999999996
2525,video19953.mp4__frame22.png,0.001,0.011,0.905,0.0,0,2.738
2526,video19953.mp4__frame44.png,0.0,0.006,0.866,0.182,0,3.338
2527,video19953.mp4__frame66.png,0.0,0.017,0.904,0.0,0,2.746
2528,video19953.mp4__frame88.png,0.001,0.003,0.906,0.0,0,2.725
2529,video19956.mp4__frame110.png,0.092,0.043,0.879,0.005,0,2.835
2530,video19956.mp4__frame132.png,0.789,0.372,0.051,0.0,0,1.686
2531,video19956.mp4__frame154.png,0.0,0.007,0.799,0.386,0,3.955
2532,video19956.mp4__frame176.png,0.0,0.0,0.135,0.879,0,3.9210000000000003
2533,video19956.mp4__frame22.png,0.001,0.057,0.878,0.083,0,3.081
2534,video19956.mp4__frame44.png,0.0,0.016,0.88,0.117,0,3.14
2535,video19956.mp4__frame66.png,0.0,0.005,0.291,0.835,0,4.223
2536,video19956.mp4__frame88.png,0.097,0.587,0.626,0.004,0,3.165
2537,video20033.mp4__frame110.png,0.906,0.002,0.0,0.0,0,0.91
2538,video20033.mp4__frame132.png,0.891,0.078,0.004,0.001,0,1.063
2539,video20033.mp4__frame154.png,0.906,0.005,0.0,0.0,0,0.916
2540,video20033.mp4__frame176.png,0.905,0.01,0.0,0.0,0,0.925
2541,video20033.mp4__frame22.png,0.837,0.288,0.001,0.001,0.001,1.4249999999999996
2542,video20033.mp4__frame44.png,0.89,0.078,0.001,0.003,0.003,1.0759999999999998
2543,video20033.mp4__frame66.png,0.901,0.016,0.001,0.002,0.013,1.0090000000000001
2544,video20033.mp4__frame88.png,0.902,0.023,0.0,0.0,0,0.9480000000000001
2545,video20034.mp4__frame110.png,0.883,0.001,0.076,0.028,0.013,1.29
2546,video20034.mp4__frame132.png,0.747,0.004,0.17,0.19,0.175,2.9000000000000004
2547,video20034.mp4__frame154.png,0.905,0.001,0.003,0.0,0.006,0.9460000000000001
2548,video20034.mp4__frame176.png,0.906,0.0,0.001,0.0,0.002,0.919
2549,video20034.mp4__frame22.png,0.903,0.002,0.012,0.0,0.007,0.9780000000000001
2550,video20034.mp4__frame44.png,0.906,0.001,0.0,0.0,0.001,0.913
2551,video20034.mp4__frame66.png,0.836,0.006,0.163,0.041,0.09,1.9509999999999998
2552,video20034.mp4__frame88.png,0.889,0.01,0.052,0.024,0.006,1.191
2553,video20035.mp4__frame110.png,0.903,0.019,0.0,0.0,0,0.9410000000000001
2554,video20035.mp4__frame132.png,0.907,0.0,0.0,0.0,0,0.907
2555,video20035.mp4__frame154.png,0.896,0.056,0.001,0.001,0.001,1.0199999999999998
2556,video20035.mp4__frame176.png,0.907,0.0,0.0,0.0,0,0.907
2557,video20035.mp4__frame22.png,0.904,0.015,0.0,0.002,0,0.9420000000000001
2558,video20035.mp4__frame44.png,0.907,0.0,0.0,0.0,0,0.907
2559,video20035.mp4__frame66.png,0.906,0.002,0.0,0.0,0,0.91
2560,video20035.mp4__frame88.png,0.905,0.008,0.0,0.0,0,0.921
2561,video20036.mp4__frame110.png,0.889,0.076,0.008,0.007,0,1.093
2562,video20036.mp4__frame132.png,0.9,0.021,0.009,0.005,0.005,1.014
2563,video20036.mp4__frame154.png,0.878,0.139,0.001,0.0,0,1.159
2564,video20036.mp4__frame176.png,0.867,0.176,0.007,0.003,0.001,1.2569999999999997
2565,video20036.mp4__frame22.png,0.899,0.036,0.002,0.004,0,0.993
2566,video20036.mp4__frame44.png,0.899,0.043,0.001,0.0,0,0.988
2567,video20036.mp4__frame66.png,0.025,0.09,0.358,0.769,0.002,4.365
2568,video20036.mp4__frame88.png,0.896,0.025,0.031,0.002,0,1.0470000000000002
2569,video20037.mp4__frame110.png,0.844,0.004,0.248,0.017,0,1.6640000000000001
2570,video20037.mp4__frame132.png,0.866,0.023,0.145,0.021,0,1.431
2571,video20037.mp4__frame154.png,0.218,0.123,0.754,0.18,0,3.4459999999999997
2572,video20037.mp4__frame176.png,0.183,0.029,0.586,0.554,0,4.215
2573,video20037.mp4__frame22.png,0.075,0.035,0.353,0.773,0.002,4.306
2574,video20037.mp4__frame44.png,0.726,0.008,0.353,0.207,0.001,2.634
2575,video20037.mp4__frame66.png,0.868,0.011,0.013,0.157,0,1.557
2576,video20037.mp4__frame88.png,0.246,0.012,0.668,0.412,0,3.9219999999999997
2577,video20038.mp4__frame110.png,0.847,0.125,0.069,0.07,0,1.584
2578,video20038.mp4__frame132.png,0.349,0.137,0.33,0.581,0,3.937
2579,video20038.mp4__frame154.png,0.619,0.225,0.369,0.169,0,2.8520000000000003
2580,video20038.mp4__frame176.png,0.906,0.002,0.0,0.0,0,0.91
2581,video20038.mp4__frame22.png,0.064,0.011,0.885,0.036,0,2.8850000000000002
2582,video20038.mp4__frame44.png,0.703,0.003,0.537,0.032,0,2.4480000000000004
2583,video20038.mp4__frame66.png,0.001,0.005,0.035,0.899,0.002,3.722
2584,video20038.mp4__frame88.png,0.907,0.0,0.0,0.0,0,0.907
2585,video20039.mp4__frame110.png,0.005,0.009,0.557,0.7,0,4.494
2586,video20039.mp4__frame132.png,0.027,0.092,0.792,0.304,0,3.803
2587,video20039.mp4__frame154.png,0.001,0.032,0.703,0.54,0,4.334
2588,video20039.mp4__frame176.png,0.003,0.008,0.09,0.887,0,3.837
2589,video20039.mp4__frame22.png,0.69,0.12,0.071,0.438,0,2.8949999999999996
2590,video20039.mp4__frame44.png,0.907,0.0,0.0,0.0,0,0.907
2591,video20039.mp4__frame66.png,0.906,0.005,0.001,0.001,0,0.923
2592,video20039.mp4__frame88.png,0.048,0.009,0.736,0.47,0,4.154
2593,video20040.mp4__frame110.png,0.134,0.858,0.08,0.009,0.001,2.131
2594,video20040.mp4__frame132.png,0.007,0.009,0.895,0.045,0,2.89
2595,video20040.mp4__frame154.png,0.368,0.05,0.789,0.004,0,2.851
2596,video20040.mp4__frame176.png,0.002,0.169,0.844,0.099,0,3.268
2597,video20040.mp4__frame22.png,0.109,0.66,0.54,0.002,0,3.0570000000000004
2598,video20040.mp4__frame44.png,0.0,0.423,0.731,0.124,0.003,3.5500000000000003
2599,video20040.mp4__frame66.png,0.079,0.005,0.891,0.001,0,2.766
2600,video20040.mp4__frame88.png,0.007,0.076,0.881,0.045,0.001,2.9869999999999997
2601,video20041.mp4__frame110.png,0.001,0.004,0.905,0.004,0,2.7399999999999998
2602,video20041.mp4__frame132.png,0.011,0.018,0.901,0.0,0,2.7500000000000004
2603,video20041.mp4__frame154.png,0.138,0.756,0.362,0.003,0,2.7479999999999998
2604,video20041.mp4__frame176.png,0.063,0.187,0.849,0.004,0,2.9999999999999996
2605,video20041.mp4__frame22.png,0.708,0.243,0.361,0.0,0,2.277
2606,video20041.mp4__frame44.png,0.171,0.232,0.799,0.005,0,3.052
2607,video20041.mp4__frame66.png,0.057,0.768,0.411,0.0,0,2.8259999999999996
2608,video20041.mp4__frame88.png,0.003,0.023,0.902,0.003,0,2.767
2609,video20067.mp4__frame110.png,0.0,0.003,0.38,0.788,0.039,4.493
2610,video20067.mp4__frame132.png,0.0,0.0,0.007,0.905,0.001,3.646
2611,video20067.mp4__frame154.png,0.0,0.0,0.342,0.802,0.048,4.474
2612,video20067.mp4__frame176.png,0.0,0.001,0.903,0.013,0.005,2.788
2613,video20067.mp4__frame22.png,0.0,0.001,0.016,0.903,0.005,3.687
2614,video20067.mp4__frame44.png,0.0,0.0,0.001,0.907,0.001,3.636
2615,video20067.mp4__frame66.png,0.0,0.001,0.611,0.542,0.189,4.948
2616,video20067.mp4__frame88.png,0.0,0.013,0.022,0.886,0.071,3.991
2617,video20086.mp4__frame110.png,0.0,0.004,0.839,0.276,0.006,3.659
2618,video20086.mp4__frame132.png,0.0,0.006,0.286,0.836,0.003,4.228999999999999
2619,video20086.mp4__frame154.png,0.0,0.005,0.359,0.799,0.032,4.4430000000000005
2620,video20086.mp4__frame176.png,0.0,0.005,0.903,0.012,0.002,2.7769999999999997
2621,video20086.mp4__frame22.png,0.001,0.114,0.015,0.881,0.001,3.803
2622,video20086.mp4__frame44.png,0.0,0.032,0.022,0.897,0.001,3.723
2623,video20086.mp4__frame66.png,0.0,0.0,0.014,0.903,0.004,3.674
2624,video20086.mp4__frame88.png,0.0,0.006,0.062,0.888,0.028,3.89
2625,video20087.mp4__frame110.png,0.0,0.0,0.001,0.907,0.001,3.636
2626,video20087.mp4__frame132.png,0.0,0.006,0.833,0.29,0.008,3.7109999999999994
2627,video20087.mp4__frame154.png,0.001,0.006,0.903,0.01,0.008,2.802
2628,video20087.mp4__frame176.png,0.0,0.029,0.056,0.881,0.045,3.975
2629,video20087.mp4__frame22.png,0.001,0.005,0.373,0.804,0.003,4.361
2630,video20087.mp4__frame44.png,0.0,0.0,0.176,0.869,0.001,4.0089999999999995
2631,video20087.mp4__frame66.png,0.0,0.0,0.005,0.906,0,3.6390000000000002
2632,video20087.mp4__frame88.png,0.0,0.0,0.023,0.903,0.001,3.686
2633,video20088.mp4__frame110.png,0.0,0.002,0.61,0.662,0.001,4.487
2634,video20088.mp4__frame132.png,0.0,0.0,0.051,0.897,0,3.741
2635,video20088.mp4__frame154.png,0.0,0.002,0.528,0.726,0.001,4.497
2636,video20088.mp4__frame176.png,0.0,0.004,0.093,0.888,0,3.839
2637,video20088.mp4__frame22.png,0.0,0.001,0.056,0.896,0.002,3.764
2638,video20088.mp4__frame44.png,0.0,0.0,0.021,0.903,0,3.6750000000000003
2639,video20088.mp4__frame66.png,0.0,0.005,0.574,0.688,0.006,4.514
2640,video20088.mp4__frame88.png,0.0,0.003,0.708,0.553,0,4.342
2641,video20089.mp4__frame110.png,0.005,0.153,0.866,0.032,0.001,3.042
2642,video20089.mp4__frame132.png,0.0,0.001,0.905,0.011,0,2.7609999999999997
2643,video20089.mp4__frame154.png,0.0,0.0,0.009,0.905,0,3.6470000000000002
2644,video20089.mp4__frame176.png,0.0,0.007,0.05,0.896,0.001,3.753
2645,video20089.mp4__frame22.png,0.0,0.025,0.214,0.853,0.001,4.109
2646,video20089.mp4__frame44.png,0.0,0.172,0.142,0.831,0,4.093999999999999
2647,video20089.mp4__frame66.png,0.0,0.002,0.025,0.902,0,3.6870000000000003
2648,video20089.mp4__frame88.png,0.0,0.009,0.308,0.828,0.001,4.2589999999999995
2649,video20090.mp4__frame110.png,0.0,0.026,0.756,0.133,0.347,4.587
2650,video20090.mp4__frame132.png,0.001,0.007,0.085,0.87,0.083,4.165
2651,video20090.mp4__frame154.png,0.129,0.029,0.572,0.439,0.225,4.784
2652,video20090.mp4__frame176.png,0.849,0.026,0.185,0.039,0.003,1.6269999999999998
2653,video20090.mp4__frame22.png,0.004,0.157,0.016,0.869,0.003,3.857
2654,video20090.mp4__frame44.png,0.005,0.219,0.019,0.851,0.002,3.9139999999999997
2655,video20090.mp4__frame66.png,0.0,0.001,0.004,0.906,0.003,3.653
2656,video20090.mp4__frame88.png,0.0,0.0,0.002,0.905,0.005,3.651
2657,video20091.mp4__frame110.png,0.905,0.007,0.001,0.002,0,0.93
2658,video20091.mp4__frame132.png,0.878,0.131,0.007,0.004,0,1.177
2659,video20091.mp4__frame154.png,0.719,0.531,0.005,0.006,0.001,1.825
2660,video20091.mp4__frame176.png,0.905,0.008,0.001,0.001,0,0.928
2661,video20091.mp4__frame22.png,0.854,0.189,0.03,0.017,0.001,1.395
2662,video20091.mp4__frame44.png,0.719,0.536,0.003,0.003,0,1.8119999999999998
2663,video20091.mp4__frame66.png,0.882,0.097,0.02,0.006,0,1.1600000000000001
2664,video20091.mp4__frame88.png,0.898,0.037,0.002,0.006,0,1.002
2665,video20113.mp4__frame110.png,0.046,0.68,0.037,0.533,0.003,3.664
2666,video20113.mp4__frame132.png,0.002,0.069,0.741,0.044,0.416,4.619
2667,video20113.mp4__frame154.png,0.477,0.17,0.667,0.0,0.012,2.8780000000000006
2668,video20113.mp4__frame176.png,0.002,0.218,0.857,0.0,0.002,3.0189999999999997
2669,video20113.mp4__frame22.png,0.001,0.439,0.724,0.007,0.113,3.6439999999999997
2670,video20113.mp4__frame44.png,0.018,0.9,0.018,0.0,0.001,1.877
2671,video20113.mp4__frame66.png,0.2,0.813,0.169,0.0,0.001,2.3379999999999996
2672,video20113.mp4__frame88.png,0.096,0.32,0.782,0.025,0.006,3.2119999999999997
2673,video20114.mp4__frame110.png,0.009,0.008,0.879,0.096,0.025,3.171
2674,video20114.mp4__frame132.png,0.471,0.253,0.612,0.008,0.018,2.9349999999999996
2675,video20114.mp4__frame154.png,0.866,0.187,0.002,0.0,0,1.246
2676,video20114.mp4__frame176.png,0.036,0.023,0.725,0.484,0.004,4.212999999999999
2677,video20114.mp4__frame22.png,0.001,0.004,0.128,0.54,0.647,5.788
2678,video20114.mp4__frame44.png,0.617,0.015,0.566,0.128,0.003,2.872
2679,video20114.mp4__frame66.png,0.647,0.362,0.313,0.011,0.026,2.484
2680,video20114.mp4__frame88.png,0.004,0.066,0.435,0.301,0.58,5.545
2681,video20115.mp4__frame110.png,0.631,0.546,0.152,0.0,0,2.1790000000000003
2682,video20115.mp4__frame132.png,0.408,0.011,0.186,0.674,0.059,3.979
2683,video20115.mp4__frame154.png,0.162,0.049,0.848,0.023,0.026,3.0260000000000002
2684,video20115.mp4__frame176.png,0.759,0.227,0.128,0.039,0.117,2.338
2685,video20115.mp4__frame22.png,0.01,0.133,0.877,0.004,0,2.923
2686,video20115.mp4__frame44.png,0.861,0.196,0.015,0.0,0,1.298
2687,video20115.mp4__frame66.png,0.118,0.091,0.858,0.013,0.001,2.9309999999999996
2688,video20115.mp4__frame88.png,0.899,0.041,0.001,0.0,0,0.984
2689,video20116.mp4__frame110.png,0.001,0.285,0.272,0.708,0.053,4.483999999999999
2690,video20116.mp4__frame132.png,0.876,0.148,0.002,0.0,0,1.178
2691,video20116.mp4__frame154.png,0.471,0.729,0.064,0.005,0.001,2.146
2692,video20116.mp4__frame176.png,0.225,0.3,0.732,0.009,0.028,3.197
2693,video20116.mp4__frame22.png,0.003,0.538,0.602,0.206,0.001,3.7139999999999995
2694,video20116.mp4__frame44.png,0.001,0.009,0.522,0.722,0.011,4.528
2695,video20116.mp4__frame66.png,0.028,0.801,0.341,0.011,0.014,2.7670000000000003
2696,video20116.mp4__frame88.png,0.0,0.053,0.896,0.001,0.002,2.808
2697,video20117.mp4__frame110.png,0.0,0.0,0.907,0.0,0,2.721
2698,video20117.mp4__frame132.png,0.0,0.0,0.901,0.032,0,2.8310000000000004
2699,video20117.mp4__frame154.png,0.0,0.001,0.783,0.409,0.02,4.087
2700,video20117.mp4__frame176.png,0.0,0.004,0.343,0.813,0.013,4.354
2701,video20117.mp4__frame22.png,0.0,0.0,0.656,0.605,0.022,4.498
2702,video20117.mp4__frame44.png,0.0,0.002,0.84,0.275,0.004,3.644
2703,video20117.mp4__frame66.png,0.0,0.002,0.132,0.879,0.005,3.941
2704,video20117.mp4__frame88.png,0.0,0.0,0.796,0.397,0.001,3.981
2705,video20146.mp4__frame110.png,0.002,0.026,0.57,0.643,0.072,4.696000000000001
2706,video20146.mp4__frame22.png,0.015,0.884,0.028,0.07,0.003,2.1620000000000004
2707,video20146.mp4__frame44.png,0.023,0.621,0.083,0.587,0.003,3.877
2708,video20146.mp4__frame66.png,0.001,0.042,0.13,0.867,0.017,4.0280000000000005
2709,video20146.mp4__frame88.png,0.009,0.679,0.104,0.505,0.013,3.764
2710,video20147.mp4__frame110.png,0.896,0.019,0.035,0.002,0,1.0470000000000002
2711,video20147.mp4__frame22.png,0.553,0.277,0.527,0.016,0,2.7520000000000002
2712,video20147.mp4__frame44.png,0.489,0.211,0.6,0.064,0.002,2.9769999999999994
2713,video20147.mp4__frame66.png,0.195,0.813,0.159,0.015,0.002,2.368
2714,video20147.mp4__frame88.png,0.713,0.205,0.379,0.007,0.002,2.2979999999999996
2715,video20148.mp4__frame110.png,0.674,0.488,0.066,0.088,0.003,2.215
2716,video20148.mp4__frame22.png,0.011,0.427,0.15,0.709,0.008,4.191
2717,video20148.mp4__frame44.png,0.039,0.896,0.009,0.008,0.003,1.9049999999999998
2718,video20148.mp4__frame66.png,0.565,0.663,0.044,0.024,0.002,2.129
2719,video20148.mp4__frame88.png,0.099,0.809,0.139,0.137,0.007,2.7170000000000005
2720,video20149.mp4__frame110.png,0.272,0.686,0.136,0.233,0.016,3.064
2721,video20149.mp4__frame22.png,0.901,0.024,0.006,0.003,0.001,0.9840000000000001
2722,video20149.mp4__frame44.png,0.121,0.856,0.035,0.072,0.001,2.231
2723,video20149.mp4__frame66.png,0.086,0.886,0.001,0.019,0,1.937
2724,video20149.mp4__frame88.png,0.702,0.404,0.075,0.127,0.006,2.2729999999999997
2725,video20150.mp4__frame110.png,0.018,0.307,0.097,0.791,0.002,4.0969999999999995
2726,video20150.mp4__frame22.png,0.047,0.819,0.181,0.123,0.003,2.735
2727,video20150.mp4__frame44.png,0.002,0.899,0.004,0.037,0,1.96
2728,video20150.mp4__frame66.png,0.001,0.057,0.146,0.861,0.006,4.027
2729,video20150.mp4__frame88.png,0.035,0.47,0.439,0.451,0.006,4.126
2730,video20151.mp4__frame110.png,0.898,0.043,0.002,0.0,0,0.99
2731,video20151.mp4__frame22.png,0.628,0.095,0.575,0.015,0.005,2.628
2732,video20151.mp4__frame44.png,0.816,0.058,0.105,0.192,0.007,2.05
2733,video20151.mp4__frame66.png,0.903,0.018,0.0,0.0,0,0.9390000000000001
2734,video20151.mp4__frame88.png,0.853,0.228,0.002,0.007,0.001,1.3479999999999999
2735,video20164.mp4__frame110.png,0.08,0.254,0.771,0.147,0,3.4890000000000003
2736,video20164.mp4__frame132.png,0.105,0.811,0.197,0.074,0,2.614
2737,video20164.mp4__frame154.png,0.003,0.905,0.008,0.001,0,1.841
2738,video20164.mp4__frame176.png,0.043,0.468,0.739,0.011,0,3.24
2739,video20164.mp4__frame22.png,0.03,0.246,0.842,0.001,0,3.052
2740,video20164.mp4__frame44.png,0.888,0.089,0.009,0.0,0,1.093
2741,video20164.mp4__frame66.png,0.001,0.399,0.789,0.015,0,3.226
2742,video20164.mp4__frame88.png,0.023,0.309,0.785,0.107,0.001,3.429
2743,video20165.mp4__frame110.png,0.767,0.4,0.072,0.002,0,1.7910000000000001
2744,video20165.mp4__frame132.png,0.84,0.246,0.037,0.001,0,1.4469999999999998
2745,video20165.mp4__frame154.png,0.872,0.116,0.053,0.001,0,1.2670000000000001
2746,video20165.mp4__frame176.png,0.843,0.217,0.056,0.001,0,1.4489999999999998
2747,video20165.mp4__frame22.png,0.147,0.869,0.017,0.014,0,1.992
2748,video20165.mp4__frame44.png,0.095,0.888,0.001,0.0,0,1.8739999999999999
2749,video20165.mp4__frame66.png,0.684,0.583,0.002,0.004,0,1.872
2750,video20165.mp4__frame88.png,0.417,0.784,0.002,0.009,0,2.027
2751,video20168.mp4__frame110.png,0.046,0.13,0.87,0.001,0,2.92
2752,video20168.mp4__frame132.png,0.044,0.021,0.894,0.001,0,2.772
2753,video20168.mp4__frame154.png,0.007,0.007,0.904,0.0,0,2.733
2754,video20168.mp4__frame176.png,0.001,0.031,0.901,0.001,0,2.7700000000000005
2755,video20168.mp4__frame22.png,0.18,0.029,0.861,0.0,0,2.821
2756,video20168.mp4__frame44.png,0.906,0.002,0.001,0.0,0,0.913
2757,video20168.mp4__frame66.png,0.004,0.007,0.904,0.005,0,2.75
